FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
32.0,529.16,14486.36,2749170.0,-5.46,-5.46,1374582.27,21.0,-124.52,7523.6,1468174.0,-2.89,-2.89,734085.56,36.0,-532.85,12593.81,2520182.0,-0.23,-0.23,1260090.88,12273.08,6554.35,11250.81,1.72,1.25,0.44,5.22,0.23,0.23,2.72,0.92,0.75,0.22,4.13,0.08,0.08,2.1,1.58,1.33,0.28,4.56,0.28,0.28,2.42,73.45,50.23,29.27,0.04,0.0,0.05,1.0,0.0,1.71,10.19,0.0,5665.0,0.0,199.75,228.34,0.0,1.0,0.52,0.0,5956.0,0.0,160000.0,0.22,44832.0,115168.0,62410.0,97590.0,58063.0,101937.0,0.0
138.0,-1158.11,80348.11,40411089.0,-4.37,-4.37,20205542.32,65.0,-1658.4,66710.88,30746711.0,3.04,3.04,15373357.02,149.0,1546.52,82419.96,41560074.0,0.73,0.73,20780037.37,77220.16,58752.83,79415.72,4.61,4.62,0.27,7.77,1.4,1.4,4.58,3.49,2.85,0.51,7.96,0.0,0.04,3.98,4.74,4.8,0.25,7.94,1.31,1.31,4.62,152.76,151.75,112.27,0.04,0.0,0.04,1.0,0.0,0.65,7.68,0.0,6138.0,0.0,199.75,228.92,0.0,1.0,0.44,0.0,6284.0,0.0,160000.0,0.23,81317.0,78683.0,77734.0,82266.0,59241.0,100759.0,1.0
76.0,4913.07,135246.2,118554550.0,5.15,5.15,59277277.58,64.0,327.17,128670.92,108019129.0,-0.18,-0.18,54009564.41,76.0,1204.45,131549.95,114582389.0,-0.94,-0.94,57291194.03,124092.05,113064.54,119934.36,4.07,4.93,0.28,8.0,0.32,0.63,4.16,3.7,4.72,0.37,8.0,0.23,0.42,4.12,3.93,4.75,0.31,8.0,0.29,8.0,4.14,142.79,125.54,118.34,0.07,0.0,0.06,1.0,0.0,1.48,14.89,0.0,11959.0,0.0,199.75,228.92,0.0,1.0,0.73,0.0,12700.0,0.0,160000.0,0.38,83449.0,76551.0,79402.0,80598.0,79366.0,80634.0,1.0
89.0,-358.47,21927.56,4289833.0,1.06,1.06,2144917.03,36.0,592.36,17866.78,2862331.0,1.25,1.25,1431166.12,103.0,415.29,21991.76,4208598.0,-1.42,-1.42,2104298.29,19151.04,12778.26,18788.38,2.68,2.29,0.47,7.84,0.55,0.55,4.19,1.79,1.18,0.71,7.85,0.04,0.08,3.94,2.63,2.34,0.54,7.79,0.13,0.13,3.96,99.53,83.88,57.05,0.03,0.0,0.05,1.0,0.0,1.9,16.44,0.0,5415.0,0.0,199.75,228.92,0.0,1.0,0.64,0.0,5727.0,0.0,160000.0,0.21,59326.0,100674.0,67892.0,92108.0,46815.0,113185.0,0.0
158.0,127.72,28986.28,6368611.0,1.73,1.73,3184306.37,7.0,-186.11,13553.11,2518677.0,-1.13,-1.13,1259337.94,186.0,-170.15,32556.58,7164474.0,-2.42,-2.42,3582235.79,28431.3,11244.09,31984.26,3.98,4.07,0.26,7.73,1.11,1.11,4.42,1.57,1.46,0.3,7.84,0.02,0.04,3.93,4.48,4.71,0.25,7.77,1.16,1.16,4.46,125.05,142.79,50.2,0.06,0.0,0.04,1.0,0.0,0.19,4.02,0.0,10041.0,0.0,199.75,228.92,0.0,1.0,0.34,0.0,10229.0,0.0,160000.0,0.34,74766.0,85234.0,94028.0,65972.0,62030.0,97970.0,3.0
93.0,115.96,22374.88,4372360.0,2.24,2.24,2186181.12,72.0,-408.02,16469.05,2814653.0,-0.35,-0.35,1407326.33,106.0,62.19,23068.72,4598799.0,0.7,0.7,2299399.85,19519.46,12565.42,20530.35,2.73,2.4,0.52,7.93,0.6,0.6,4.27,1.76,1.1,0.66,7.95,0.3,0.39,4.13,2.88,2.42,0.54,7.92,0.67,0.67,4.3,90.12,91.66,56.1,0.05,0.0,0.05,1.0,0.0,1.75,11.79,0.0,8070.0,0.0,199.75,228.92,0.0,1.0,0.57,0.0,8180.0,0.0,160000.0,0.29,57085.0,102915.0,67386.0,92614.0,55405.0,104595.0,0.0
10.0,-2333.82,153004.7,156550748.0,0.81,0.81,78275374.4,35.0,2564.16,168304.15,197117018.0,-2.78,-2.78,98558507.61,10.0,-2485.77,152491.02,155111373.0,-3.62,-3.62,77555684.69,116510.11,146700.84,115438.88,2.71,0.76,0.66,7.98,0.01,0.47,3.99,3.42,3.34,0.65,7.99,0.03,1.35,4.01,2.69,0.73,0.66,7.99,0.01,0.53,4.0,79.83,85.91,109.18,0.03,0.0,0.06,1.0,0.0,1.37,13.36,0.0,4460.0,0.0,199.75,222.66,0.0,1.0,0.71,0.0,4544.0,0.0,160000.0,0.18,72497.0,87503.0,68657.0,91343.0,75835.0,84165.0,1.0
64.0,343.49,133629.16,139468118.0,-0.69,-0.69,69734058.65,41.0,750.16,114407.95,113940215.0,1.09,1.09,56970108.04,61.0,409.44,131905.12,136088750.0,0.06,0.06,68044375.03,118205.55,96569.49,115341.38,3.14,3.29,0.27,7.9,0.21,0.93,4.06,2.56,2.23,0.25,7.9,0.03,0.57,3.96,3.07,3.16,0.29,7.91,0.18,0.29,4.04,111.91,97.76,81.85,0.04,0.0,0.03,1.0,0.0,0.3,4.14,0.0,7087.0,0.0,199.75,228.92,0.0,1.0,0.67,0.0,7277.0,0.0,160000.0,0.26,73690.0,86310.0,70671.0,89329.0,61690.0,98310.0,1.0
32.0,-482.9,16372.42,3290569.0,6.66,6.66,1645287.83,9.0,514.11,8936.47,1360875.0,-2.04,-2.04,680436.48,31.0,336.23,14085.39,2800504.0,-4.01,-4.01,1400250.0,14690.04,6075.33,12502.25,2.06,2.16,0.15,4.39,0.34,0.34,2.36,0.85,0.48,0.38,4.14,0.07,0.11,2.1,1.75,1.57,0.17,4.75,0.31,0.31,2.53,99.43,55.81,27.15,0.07,0.0,0.06,1.0,0.0,1.38,10.68,0.0,10921.0,0.0,199.75,227.19,0.0,1.0,0.78,0.0,11457.0,0.0,160000.0,0.36,66918.0,93082.0,63945.0,96055.0,43914.0,116086.0,0.0
107.0,514.47,28432.46,6294028.0,-1.97,-1.97,3147013.02,80.0,722.41,21056.64,4084190.0,2.18,2.18,2042096.09,115.0,731.05,31964.55,7106842.0,-3.1,-3.1,3553419.45,28098.34,18232.99,31726.97,3.94,4.13,0.17,6.43,0.94,4.24,3.69,2.55,3.13,0.33,6.76,0.09,3.45,3.42,4.44,4.48,0.32,6.91,0.35,4.58,3.63,110.43,141.64,81.42,0.06,0.0,0.05,1.0,0.0,2.52,24.96,0.0,9003.0,0.0,199.75,216.59,0.0,1.01,0.61,0.0,9524.0,0.0,160000.0,0.31,102347.0,57653.0,95238.0,64762.0,96706.0,63294.0,3.0
17.0,-1884.59,64898.1,27130879.0,-0.63,-0.63,13565439.18,22.0,1948.46,60263.75,23788401.0,-1.74,-1.74,11894199.63,11.0,128.02,65484.57,26532659.0,4.44,4.44,13266331.72,49604.72,43493.5,48510.96,2.84,1.38,0.7,8.0,0.07,0.7,4.03,2.49,1.09,0.91,8.0,0.06,0.08,4.03,2.77,1.2,0.69,8.0,0.02,0.57,4.01,98.86,88.7,79.52,0.03,0.0,0.07,1.0,0.0,1.34,8.79,0.0,5146.0,0.0,199.75,222.66,0.0,1.0,0.77,0.0,5346.0,0.0,160000.0,0.21,55528.0,104472.0,57528.0,102472.0,52337.0,107663.0,1.0
139.0,-1132.99,52787.45,17892800.0,-0.97,-0.97,8946399.52,123.0,-0.15,47399.02,14086324.0,3.95,3.95,7043163.98,148.0,4.88,54370.63,18708435.0,-0.03,-0.03,9354217.49,44199.56,34796.64,46214.38,3.41,3.02,0.7,7.99,0.07,0.07,4.03,2.68,1.57,0.79,8.0,0.04,0.04,4.02,3.57,3.44,0.69,8.0,0.07,0.14,4.03,108.28,114.16,85.96,0.06,0.0,0.09,1.0,0.0,3.19,25.46,0.0,9243.0,0.0,199.75,228.92,0.0,1.0,0.59,0.0,9933.0,0.0,160000.0,0.32,61145.0,98855.0,63510.0,96490.0,49162.0,110838.0,1.0
60.0,28.81,99023.81,74646262.0,-1.66,-1.66,37323130.17,28.0,-59.01,96327.26,68211107.0,-0.72,-0.72,34105553.14,69.0,579.23,99884.54,76005757.0,-2.37,-2.37,38002877.32,89675.29,81944.5,91308.5,3.36,3.0,0.26,7.61,0.05,1.7,3.83,3.07,2.7,0.28,7.91,0.01,0.76,3.96,3.42,3.02,0.27,7.6,0.04,0.04,3.82,107.48,109.69,98.44,0.04,0.0,0.04,1.0,0.0,0.83,7.83,0.0,5999.0,0.0,199.75,224.91,0.0,1.0,0.48,0.0,6320.0,0.0,160000.0,0.23,79611.0,80389.0,76926.0,83074.0,80520.0,79480.0,1.0
45.0,-245.81,108343.21,91719519.0,0.94,0.94,45859759.97,45.0,245.55,104648.15,86310470.0,-0.14,-0.14,43155234.93,44.0,-611.42,108076.86,90993192.0,-0.83,-0.83,45496595.59,84786.03,79785.88,84114.61,2.46,2.06,0.69,7.98,0.27,0.49,4.13,2.31,1.72,0.71,7.96,0.24,0.38,4.1,2.44,2.03,0.7,7.99,0.27,0.49,4.13,81.39,77.76,73.75,0.03,0.0,0.08,1.0,0.0,1.83,6.0,0.0,4418.0,0.0,197.75,221.44,0.0,1.0,0.56,0.0,4507.0,0.0,160000.0,0.18,62808.0,97192.0,61651.0,98349.0,59216.0,100784.0,1.0
152.0,1391.56,225776.33,289858211.0,-0.77,-0.77,144929105.1,237.0,-1544.89,287230.8,366739554.0,1.37,1.37,183369777.7,163.0,1661.78,233310.33,299974408.0,-0.84,-0.84,149987203.6,218799.05,276832.82,226435.25,5.18,5.3,0.55,8.0,0.0,5.21,4.0,6.55,7.58,0.47,8.0,0.0,7.81,4.0,5.36,5.61,0.53,8.0,0.0,5.55,4.0,137.31,170.92,208.96,0.02,0.0,0.08,1.0,0.0,1.07,6.8,0.0,3106.0,0.0,185.25,172.08,0.11,1.19,0.83,0.0,3193.0,0.0,160000.0,0.14,42192.0,117808.0,110677.0,49323.0,107795.0,52205.0,1.0
13.0,-135.78,18782.96,3718091.0,-1.44,-1.44,1859044.78,1.0,-168.84,11309.2,1811724.0,-0.61,-0.61,905861.7,8.0,-214.39,19149.75,3618448.0,0.81,0.81,1809224.4,16598.62,8088.05,16153.79,2.32,2.43,0.2,6.09,0.07,0.1,3.08,1.13,0.7,0.39,6.16,0.02,0.11,3.09,2.26,2.5,0.22,6.46,0.08,0.08,3.27,92.51,72.12,36.12,0.03,0.0,0.05,1.0,0.0,2.74,59.99,0.0,5473.0,0.0,199.75,228.92,0.0,1.0,0.42,0.0,5656.0,0.0,160000.0,0.22,74692.0,85308.0,74538.0,85462.0,60498.0,99502.0,0.0
100.0,746.86,148695.91,152062521.0,-0.18,-0.18,76031260.41,3.0,-616.6,128185.54,99919935.0,0.72,0.72,49959967.86,128.0,-309.13,157625.73,164821598.0,2.12,2.12,82410800.06,136246.68,89527.38,147678.7,3.83,4.12,0.3,7.99,0.18,5.22,4.09,2.51,1.15,0.73,8.0,0.0,0.02,4.0,4.15,4.68,0.24,8.0,0.2,0.2,4.1,117.98,132.32,80.21,0.03,0.0,0.06,1.0,0.0,1.15,5.99,0.0,5098.0,0.0,199.75,217.68,0.0,1.01,0.7,0.0,5498.0,0.0,160000.0,0.2,79470.0,80530.0,83859.0,76141.0,65312.0,94688.0,1.0
95.0,-81.55,75188.93,33794182.0,0.31,0.31,16897091.16,88.0,-462.49,74211.17,33285803.0,0.84,0.84,16642901.92,94.0,181.2,75783.23,34181108.0,-0.12,-0.12,17090553.94,71017.5,69949.15,71830.61,4.69,4.64,0.43,7.98,0.66,0.66,4.32,4.62,4.5,0.51,7.99,0.63,0.63,4.31,4.74,4.65,0.42,8.0,0.64,0.64,4.32,146.71,150.95,146.99,0.02,0.0,0.07,1.0,0.0,0.72,5.32,0.0,2413.0,0.0,186.0,172.58,0.08,1.13,0.84,0.0,2513.0,0.0,160000.0,0.11,89726.0,70274.0,79007.0,80993.0,75276.0,84724.0,1.0
85.0,191.57,24278.21,5081703.0,2.98,2.98,2540852.99,44.0,234.4,18169.66,3712672.0,-0.8,-0.8,1856335.6,106.0,50.53,26942.94,5673642.0,0.45,0.45,2836821.23,22686.17,16574.43,25328.76,3.18,2.83,0.17,6.71,1.19,1.19,3.95,2.32,2.09,0.19,6.8,0.81,0.81,3.8,3.55,3.22,0.18,6.71,1.28,1.28,4.0,88.53,113.08,73.99,0.05,0.0,0.05,1.0,0.0,0.63,2.96,0.0,7264.0,0.0,199.75,228.92,0.0,1.0,0.54,0.0,7567.0,0.0,160000.0,0.27,61151.0,98849.0,69853.0,90147.0,68582.0,91418.0,3.0
42.0,-308.8,50364.57,17272995.0,0.28,0.28,8636497.64,28.0,-5.65,48433.08,15610315.0,0.47,0.47,7805157.74,44.0,-393.53,50941.05,17463200.0,2.89,2.89,8731601.44,42641.18,38536.59,43110.73,3.3,2.45,0.57,7.65,0.47,0.57,4.06,2.97,1.52,0.71,7.39,0.25,0.25,3.82,3.33,2.41,0.59,7.83,0.5,0.54,4.16,106.84,106.42,95.13,0.02,0.0,0.07,1.0,0.0,1.15,7.92,0.0,3427.0,0.0,199.5,217.41,0.0,1.01,0.66,0.0,4074.0,0.0,160000.0,0.15,76703.0,83297.0,73663.0,86337.0,69085.0,90915.0,1.0
198.0,607.3,26283.85,5428489.0,-2.14,-2.14,2714243.43,200.0,128.82,22079.09,3634895.0,-0.33,-0.33,1817447.34,198.0,-598.84,28420.59,5989259.0,7.68,7.68,2994633.34,24234.33,16227.21,26737.76,3.39,2.99,0.29,7.69,0.1,1.52,3.89,2.27,1.27,0.31,7.81,0.05,0.07,3.93,3.74,3.69,0.31,7.66,0.06,0.06,3.86,99.91,119.37,72.46,0.06,0.0,0.06,1.0,0.0,0.67,3.44,0.0,9384.0,0.0,199.75,228.92,0.0,1.0,0.28,0.0,10698.0,0.0,160000.0,0.32,64934.0,95066.0,72194.0,87806.0,63529.0,96471.0,3.0
77.0,338.57,23255.6,4910720.0,3.19,3.19,2455361.59,29.0,320.07,9150.56,1635716.0,2.59,2.59,817859.29,91.0,-371.89,21545.39,4598354.0,-0.36,-0.36,2299176.82,21922.86,7302.3,20528.37,3.07,3.0,0.35,7.0,0.97,1.08,3.98,1.02,0.88,0.44,7.0,0.08,0.08,3.54,2.88,2.91,0.33,7.18,0.98,0.98,4.08,135.02,91.65,32.6,0.01,0.0,0.05,1.0,0.0,0.23,2.54,0.0,1958.0,0.0,188.25,216.46,0.02,1.03,0.65,0.0,2375.0,0.0,160000.0,0.1,70955.0,89045.0,72490.0,87510.0,62241.0,97759.0,0.0
70.0,143.49,19592.55,4093391.0,-7.09,-7.09,2046691.96,29.0,-384.59,10158.07,2001633.0,-3.68,-3.68,1000814.66,81.0,-341.94,19263.29,4033457.0,5.04,5.04,2016731.02,18274.07,8935.86,18006.5,2.56,2.57,0.23,5.4,0.27,0.27,2.84,1.25,1.21,0.3,4.72,0.13,0.13,2.43,2.52,2.67,0.18,5.75,0.3,0.3,3.02,99.8,80.39,39.9,0.05,0.0,0.08,1.0,0.0,2.05,7.16,0.0,7542.0,0.0,199.75,228.92,0.0,1.0,0.67,0.0,7772.0,0.0,160000.0,0.27,57383.0,102617.0,82798.0,77202.0,66365.0,93635.0,0.0
63.0,-211.96,23649.06,5118388.0,-1.51,-1.51,2559193.25,38.0,1022.42,17885.31,3736756.0,-2.19,-2.19,1868376.91,61.0,868.74,26851.14,5705383.0,6.16,6.16,2852694.58,22849.95,16681.95,25470.46,3.2,3.37,0.24,6.75,0.41,0.41,3.58,2.34,2.31,0.25,7.55,0.13,1.1,3.84,3.57,3.98,0.21,6.82,0.36,0.36,3.59,89.55,113.71,74.48,0.12,0.0,0.07,1.0,0.0,0.44,2.8,0.0,18733.0,0.0,199.75,228.92,0.0,1.0,0.34,0.0,19806.0,0.0,160000.0,0.52,69163.0,90837.0,83421.0,76579.0,74876.0,85124.0,3.0
59.0,69.38,45132.53,13575660.0,-1.96,-1.96,6787829.02,55.0,44.85,42965.75,12189620.0,2.71,2.71,6094811.36,61.0,-284.3,45758.28,13987081.0,-5.27,-5.27,6993537.87,41058.14,36866.21,42302.43,3.86,3.0,0.36,7.91,0.93,0.93,4.42,3.45,3.02,0.44,7.96,0.1,0.54,4.03,3.99,3.02,0.35,7.91,1.11,1.11,4.51,121.63,127.94,111.5,0.04,0.0,0.06,1.0,0.0,0.25,2.01,0.0,6378.0,0.0,199.0,225.2,0.0,1.0,0.63,0.0,10788.0,0.0,160000.0,0.24,65858.0,94142.0,63445.0,96555.0,69607.0,90393.0,1.0
255.0,499.2,74577.01,22978056.0,4.04,4.04,11489030.02,255.0,-62.7,73270.05,22468728.0,-3.03,-3.03,11234362.48,255.0,-320.84,74708.38,23019833.0,-0.24,-0.24,11509916.38,74375.49,72726.9,74510.72,7.56,8.0,0.4,8.0,1.48,8.0,4.74,7.4,8.0,0.53,8.0,1.63,8.0,4.82,7.57,8.0,0.4,8.0,1.46,8.0,4.73,241.89,241.17,235.4,0.02,0.0,0.05,1.0,0.0,0.77,4.22,0.0,3327.0,0.0,197.0,215.38,0.0,1.0,0.93,0.0,4564.0,0.0,160000.0,0.15,117374.0,42626.0,116531.0,43469.0,117776.0,42224.0,1.0
152.0,-696.9,23713.68,4897217.0,-2.47,-2.47,2448607.27,113.0,303.31,15767.01,3289616.0,-0.46,-0.46,1644807.77,151.0,-483.43,23812.5,4912759.0,-4.66,-4.66,2456377.17,21862.58,14685.79,21931.96,3.06,3.35,0.33,5.83,0.47,0.47,3.15,2.06,2.08,0.18,4.36,0.38,0.38,2.37,3.07,3.34,0.33,5.9,0.47,0.47,3.18,109.15,97.91,65.57,0.13,0.0,0.05,1.0,0.0,0.79,4.45,0.0,21319.0,0.0,199.75,228.92,0.0,1.0,0.29,0.0,22982.0,0.0,160000.0,0.57,90086.0,69914.0,86275.0,73725.0,76097.0,83903.0,2.0
209.0,-1090.39,39069.21,8254534.0,-4.24,-4.24,4127264.88,149.0,1414.93,30744.48,6563346.0,14.21,14.21,3281680.11,234.0,413.49,42326.08,8917871.0,-0.52,-0.52,4458935.24,36850.6,29300.65,39811.92,5.16,6.43,0.59,7.69,1.02,1.15,4.36,4.1,4.45,0.29,7.56,1.12,1.12,4.34,5.58,6.87,0.63,7.68,1.11,1.11,4.39,151.47,177.73,130.81,0.05,0.0,0.04,1.0,0.0,3.41,47.05,0.0,8645.0,0.0,199.75,220.98,0.0,1.01,0.28,0.0,9435.0,0.0,160000.0,0.3,108858.0,51142.0,110684.0,49316.0,105898.0,54102.0,2.0
116.0,-393.62,24698.75,5328648.0,-7.72,-7.72,2664320.14,52.0,677.54,14619.93,3040784.0,-12.58,-12.58,1520385.71,125.0,87.54,25929.62,5572337.0,-10.43,-10.43,2786163.28,23788.61,13574.93,24876.5,3.33,3.36,0.43,7.02,0.38,1.78,3.7,1.9,1.61,0.52,6.7,0.47,0.47,3.59,3.48,3.7,0.43,7.07,0.34,0.34,3.7,114.03,111.06,60.61,0.05,0.0,0.09,1.0,0.0,2.67,75.71,0.0,7829.0,0.0,191.0,201.21,0.01,1.01,0.8,0.0,8276.0,0.0,160000.0,0.28,76517.0,83483.0,98696.0,61304.0,55927.0,104073.0,2.0
96.0,-2138.86,366656.06,982951640.0,0.6,0.6,491475820.3,101.0,3526.65,356831.61,950254824.0,1.13,1.13,475127412.6,100.0,2377.85,368484.03,990568079.0,1.63,1.63,495284040.3,335510.62,324350.22,338110.34,3.59,3.4,0.21,8.0,0.19,2.14,4.1,3.47,3.25,0.2,8.0,0.1,1.1,4.05,3.62,3.45,0.2,8.0,0.23,1.08,4.12,114.22,115.4,110.71,0.05,0.0,0.05,1.0,0.0,1.85,24.88,0.0,7889.0,0.0,199.75,225.48,0.0,1.0,0.69,0.0,8129.0,0.0,160000.0,0.28,70586.0,89414.0,73374.0,86626.0,73726.0,86274.0,1.0
97.0,771.91,56981.59,27790093.0,0.9,0.9,13895046.95,56.0,1763.82,54541.56,25390233.0,-6.24,-6.24,12695113.38,108.0,1892.23,57426.57,28113289.0,-5.61,-5.61,14056641.7,51868.86,47389.64,52472.09,3.03,2.99,0.36,7.74,0.08,1.55,3.91,2.77,2.78,0.44,7.9,0.12,2.68,4.01,3.07,2.95,0.33,7.75,0.07,0.19,3.91,97.79,97.93,88.45,0.03,0.0,0.09,1.0,0.0,0.94,5.44,0.0,4486.0,0.0,199.75,208.14,0.0,1.04,0.83,0.0,4919.0,0.0,160000.0,0.18,70899.0,89101.0,68693.0,91307.0,68771.0,91229.0,1.0
91.0,558.43,22034.52,4435080.0,-0.04,-0.04,2217539.98,18.0,503.6,17178.33,3113914.0,-3.46,-3.46,1556955.27,104.0,565.89,21579.77,4271656.0,-1.86,-1.86,2135827.07,19799.46,13901.4,19069.89,2.77,2.98,0.47,5.66,0.23,0.23,2.95,1.95,1.6,0.31,6.51,0.05,0.05,3.28,2.67,2.68,0.45,5.67,0.14,0.24,2.91,104.87,85.13,62.06,0.04,0.0,0.04,1.0,0.0,0.66,5.26,0.0,6668.0,0.0,199.75,228.92,0.0,1.0,0.6,0.0,6771.0,0.0,160000.0,0.25,77285.0,82715.0,87714.0,72286.0,71729.0,88271.0,0.0
131.0,200.49,25405.42,5464375.0,-6.36,-6.36,2732184.32,131.0,-1134.16,23987.48,5191955.0,-10.69,-10.69,2595972.15,131.0,-2.68,25398.88,5461156.0,-2.75,-2.75,2730576.63,24394.53,23178.37,24380.16,3.42,3.9,0.27,5.52,0.69,0.89,3.1,3.25,3.66,0.23,5.18,0.69,0.69,2.94,3.41,3.91,0.27,5.55,0.69,0.89,3.12,111.1,108.84,103.48,0.12,0.0,0.05,1.0,0.0,0.34,3.59,0.0,18690.0,0.0,199.75,228.92,0.0,1.0,0.45,0.0,20447.0,0.0,160000.0,0.52,101889.0,58111.0,101403.0,58597.0,95919.0,64081.0,2.0
117.0,-490.11,20813.58,4337494.0,-6.79,-6.79,2168743.61,62.0,924.45,7251.15,1103070.0,13.33,13.33,551541.66,126.0,89.8,22610.6,4384571.0,0.28,0.28,2192285.64,19363.81,4924.42,19573.98,2.71,2.45,0.35,6.03,0.34,0.34,3.19,0.69,0.3,0.2,4.79,0.01,0.02,2.4,2.74,2.47,0.54,6.89,0.02,0.02,3.46,109.21,87.39,22.0,0.03,0.0,0.06,1.0,0.0,0.83,4.85,0.0,5333.0,0.0,198.75,216.59,0.0,1.01,0.59,0.0,6375.0,0.0,160000.0,0.21,70321.0,89679.0,67167.0,92833.0,54787.0,105213.0,0.0
94.0,16.94,18112.26,3737697.0,-0.45,-0.45,1868848.27,66.0,581.72,16988.51,3192986.0,-0.97,-0.97,1596492.51,100.0,-244.75,17686.54,3455673.0,-0.93,-0.93,1727836.04,16686.15,14254.4,15427.11,2.34,2.05,0.33,6.25,0.62,0.62,3.44,2.0,1.7,0.44,6.86,0.04,0.07,3.45,2.16,1.94,0.25,6.16,0.04,0.08,3.1,89.67,68.87,63.64,0.03,0.0,0.04,1.0,0.0,1.01,6.43,0.0,5220.0,0.0,199.75,228.92,0.0,1.0,0.67,0.0,5875.0,0.0,160000.0,0.21,73358.0,86642.0,80127.0,79873.0,71952.0,88048.0,0.0
9.0,-188.54,19616.14,3667264.0,-2.37,-2.37,1833630.82,9.0,-308.58,12523.0,2168295.0,0.11,0.11,1084147.55,7.0,-358.16,18841.95,3499874.0,0.42,0.42,1749937.21,16371.71,9679.89,15624.44,2.29,2.16,0.45,6.56,0.23,0.23,3.4,1.36,0.96,0.52,6.83,0.14,0.14,3.48,2.19,2.1,0.39,6.64,0.16,0.16,3.4,91.07,69.75,43.22,0.05,0.0,0.04,1.0,0.0,1.43,7.98,0.0,8198.0,0.0,199.75,228.92,0.0,1.0,0.53,0.0,8929.0,0.0,160000.0,0.29,59277.0,100723.0,69974.0,90026.0,55718.0,104282.0,0.0
114.0,-165.62,25691.24,5652276.0,0.45,0.45,2826138.22,109.0,-287.59,22193.52,4513181.0,0.6,0.6,2256590.8,112.0,150.65,27967.31,6158819.0,1.64,1.64,3079410.32,25233.38,20148.13,27494.73,3.53,3.57,0.27,6.34,1.02,1.02,3.68,2.82,3.25,0.66,7.75,0.09,0.13,3.92,3.85,3.56,0.35,6.78,1.56,1.56,4.17,101.44,122.75,89.95,0.03,0.0,0.08,1.0,0.0,1.14,14.38,0.0,4388.0,0.0,191.75,203.58,0.02,1.03,0.68,0.0,4785.0,0.0,160000.0,0.18,114150.0,45850.0,57893.0,102107.0,114801.0,45199.0,3.0
107.0,47.58,22827.85,4335585.0,2.85,2.85,2167793.93,128.0,-3.73,28928.47,5515916.0,-1.08,-1.08,2757957.46,114.0,221.12,23734.4,4533377.0,0.11,0.11,2266688.56,19355.29,24624.63,20238.29,2.71,3.26,0.34,4.79,0.04,0.06,2.42,3.45,4.0,0.36,6.24,0.02,0.03,3.13,2.83,3.46,0.37,4.95,0.01,0.06,2.48,69.78,90.35,109.93,0.03,0.0,0.04,1.0,0.0,1.36,21.47,0.0,4303.0,0.0,199.75,220.98,0.0,1.01,0.68,0.0,4409.0,0.0,160000.0,0.18,87234.0,72766.0,89129.0,70871.0,85932.0,74068.0,2.0
119.0,585.8,25423.73,5131659.0,1.0,1.0,2565830.0,100.0,-171.53,24684.45,4553525.0,1.01,1.01,2276763.01,145.0,-37.99,26380.08,5043695.0,4.28,4.28,2521849.64,22909.19,20328.24,22516.5,3.21,3.17,0.32,6.99,0.15,2.36,3.57,2.85,3.06,0.47,7.81,0.03,0.03,3.92,3.15,3.22,0.46,6.99,0.02,0.04,3.5,110.14,100.52,90.76,0.06,0.0,0.06,1.0,0.0,0.13,3.62,0.0,9574.0,0.0,199.75,228.92,0.0,1.0,0.32,0.0,9617.0,0.0,160000.0,0.33,75021.0,84979.0,79681.0,80319.0,70992.0,89008.0,0.0
164.0,-170.9,68995.23,28592024.0,2.3,2.3,14296013.15,157.0,-808.04,63022.78,22415471.0,3.7,3.7,11207737.35,178.0,-548.18,74066.59,31373543.0,3.23,3.23,15686773.11,62224.25,48782.34,68277.61,4.24,3.58,0.52,8.0,0.33,8.0,4.16,3.32,3.2,0.59,8.0,0.0,8.0,4.0,4.65,3.91,0.5,8.0,0.34,8.0,4.17,120.69,148.59,106.17,0.03,0.0,0.06,1.0,0.0,1.64,8.44,0.0,4225.0,0.0,199.75,228.92,0.0,1.0,0.52,0.0,4505.0,0.0,160000.0,0.18,84129.0,75871.0,84863.0,75137.0,82709.0,77291.0,1.0
