FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var
76.00000,1419.04357,51134.23936,17614478.00000,-3.00090,-3.00090,8807237.50000,1870000000000000000000.00000,69.00000,-453.90051,45724.64660,13999045.00000,1.88539,1.88539,6999523.44300,901000000000000000000.00000,77.00000,1545.15226,51942.55677,18157500.00000,3.84673,3.84673,9078751.92300,2090000000000000000000.00000,42587.69344,33846.42093,43900.59379,3.20864,2.25417,0.61144,7.69510,0.03725,0.03725,3.86618,4.37200,2.53870,1.30564,0.69299,7.78824,0.02255,0.15882,3.90539,6.26287,3.31046,2.49755,0.59258,7.69510,0.02500,0.02500,3.86005,4.02573
179.00000,1612.31967,81546.04248,44828740.00000,-0.46860,-0.46860,22414369.77000,15300000000000000000000.00000,184.00000,1920.72046,83207.51202,43710927.00000,-1.00441,-1.00441,21855463.00000,14500000000000000000000.00000,179.00000,1205.08595,80671.18327,44696776.00000,0.09622,0.09622,22348388.05000,15000000000000000000000.00000,69945.33576,68201.23575,69739.43512,3.40670,2.81520,0.51346,7.13088,0.24118,0.26569,3.68603,3.16788,3.31899,2.65980,0.58554,7.36765,0.16569,2.14216,3.76667,4.84697,3.39636,2.79951,0.51377,7.06814,0.24657,0.79167,3.65735,2.90729
41.00000,-379.52509,61100.03940,22432768.00000,-0.81648,-0.81648,11216383.59000,4440000000000000000000.00000,37.00000,-1110.20173,60654.61903,21792542.00000,-1.74070,-1.74070,10896270.13000,3970000000000000000000.00000,42.00000,1328.11831,60742.64916,22358746.00000,-0.03983,-0.03983,11179372.98000,4370000000000000000000.00000,56251.10352,54645.71006,56065.49026,4.43079,4.59510,0.58388,7.21422,0.50000,1.25490,3.85711,3.41695,4.30326,4.67745,0.57010,7.53088,0.41863,0.87843,3.97475,3.58438,4.41636,4.60539,0.57265,7.17647,0.50784,1.25490,3.84216,3.21409
85.00000,414.19645,99150.21904,60061651.00000,0.60768,0.60768,30030825.80000,38400000000000000000000.00000,67.00000,428.90597,99732.74756,58226591.00000,-0.67980,-0.67980,29113295.16000,34700000000000000000000.00000,96.00000,903.16040,100144.75660,61238497.00000,0.57165,0.57165,30619248.79000,41300000000000000000000.00000,90735.74809,87963.50425,92513.62133,4.29470,4.88627,0.38561,8.00000,0.43824,0.43824,4.21912,1.24997,4.15993,4.85392,0.47731,8.00000,0.10294,0.13088,4.05147,2.51309,4.37849,4.86961,0.36601,8.00000,0.47696,7.17745,4.23848,1.05342
16.00000,-428.74409,44967.60973,13992993.00000,0.75578,0.75578,6996496.87800,720000000000000000000.00000,18.00000,977.43033,43491.78411,13235193.00000,-3.72333,-3.72333,6617594.63800,598000000000000000000.00000,19.00000,-777.41034,45081.03158,14111993.00000,6.33643,6.33643,7055999.66800,742000000000000000000.00000,38254.21676,36182.53377,38579.54042,3.21195,3.78211,0.59219,7.95147,0.10980,0.10980,4.03064,3.67975,3.03408,3.34069,0.65329,7.95000,0.10980,0.11765,4.02990,4.62687,3.23932,3.75368,0.58980,7.95686,0.10980,0.10980,4.03333,3.54288
16.00000,-1201.48508,57286.75348,23628464.00000,2.33189,2.33189,11814233.17000,2950000000000000000000.00000,11.00000,-2232.90843,58038.04744,22221555.00000,5.21925,5.21925,11110780.11000,2840000000000000000000.00000,19.00000,772.26973,58252.70410,24313724.00000,-3.03255,-3.03255,12156860.48000,3240000000000000000000.00000,46753.66836,43969.81594,48109.59310,2.89318,1.82794,0.43696,7.30833,0.28382,0.50196,3.79608,1.34653,2.72052,1.50490,0.50160,6.77696,0.03137,0.21961,3.40417,2.36016,2.97683,1.88333,0.42565,7.30833,0.25392,0.59608,3.78113,1.26983
38.00000,-487.81120,82095.18756,43287521.00000,0.74839,0.74839,21643760.87000,16700000000000000000000.00000,26.00000,92.34767,73099.87771,35015513.00000,1.27838,1.27838,17507757.14000,7910000000000000000000.00000,40.00000,918.10587,83873.99414,45015928.00000,-0.51366,-0.51366,22507963.74000,19300000000000000000000.00000,73032.30147,59076.22895,75948.37377,3.84872,4.37990,0.48343,6.97990,0.57059,1.09902,3.77525,1.73454,3.10458,3.81765,0.65902,6.93824,0.18431,0.46225,3.56127,3.89688,4.00445,4.32108,0.42527,7.00539,0.35539,0.86912,3.68039,1.30575
0.00000,-3198.87862,73723.97953,32000535.00000,-1.57691,-1.57691,16000266.71000,6490000000000000000000.00000,0.00000,1870.07558,66555.89559,28353647.00000,-6.35097,-6.35097,14176820.32000,4000000000000000000000.00000,0.00000,260.03120,72459.42318,31291409.00000,-1.93299,-1.93299,15645703.53000,5930000000000000000000.00000,54754.35290,48514.36371,53541.00646,2.94961,2.81985,0.74509,7.61569,0.00000,0.00000,3.80784,6.83008,2.61094,2.31029,0.67996,7.32108,0.00000,0.00000,3.66054,4.72967,2.88375,2.64387,0.73361,7.58775,0.00000,0.00000,3.79387,6.41658
33.00000,114.09156,168115.74100,154354509.00000,-0.30616,-0.30616,77177254.35000,663000000000000000000000.00000,40.00000,-153.84631,175155.45580,161143100.00000,-0.32162,-0.32162,80571549.84000,778000000000000000000000.00000,31.00000,-253.81899,172388.20850,160182752.00000,0.58059,0.58059,80091376.29000,770000000000000000000000.00000,160785.94690,167857.39580,166857.03330,5.25444,5.94890,0.36103,7.98431,0.10196,3.70196,4.04314,0.79084,5.48554,5.60282,0.36086,8.00000,0.06324,4.92549,4.03162,1.05431,5.45284,5.89216,0.26584,7.98922,0.08529,5.01961,4.03725,0.50853
28.00000,1328.49998,78131.33500,35051740.00000,-4.43619,-4.43619,17525867.78000,9330000000000000000000.00000,21.00000,427.91411,77695.64942,33689902.00000,-7.30500,-7.30500,16844947.35000,8230000000000000000000.00000,34.00000,-8.04432,78694.44424,35764493.00000,3.81743,3.81743,17882248.41000,10000000000000000000000.00000,67210.37315,64599.10078,68577.04981,4.01547,4.20429,0.57125,8.00000,0.14706,0.25098,4.07353,3.45136,3.85352,4.27574,0.69581,8.00000,0.25588,0.62304,4.12794,4.40076,4.09845,4.25074,0.52955,8.00000,0.12696,0.41373,4.06348,3.02990
173.00000,257.45383,115579.67710,80759500.00000,1.43556,1.43556,40379750.72000,122000000000000000000000.00000,189.00000,-1883.71670,112656.88310,76283789.00000,0.62100,0.62100,38141894.81000,104000000000000000000000.00000,176.00000,1101.01284,116446.75040,81209422.00000,-0.50888,-0.50888,40604710.75000,126000000000000000000000.00000,111009.75310,104857.56580,111628.20330,4.78506,5.33284,0.29638,6.92500,0.15686,0.15686,3.54093,0.67345,4.51919,5.30980,0.33646,7.20735,0.02402,0.11814,3.61569,1.34272,4.81172,5.37574,0.29900,7.01912,0.14853,0.17941,3.58382,0.72180
57.00000,725.98584,110786.93730,89113606.00000,-0.52660,-0.52660,44556802.74000,88800000000000000000000.00000,36.00000,950.37528,104014.01160,76256200.00000,-0.20016,-0.20016,38128099.90000,52800000000000000000000.00000,57.00000,-117.88595,112971.14650,92302938.00000,-0.08560,-0.08560,46151468.96000,100000000000000000000000.00000,97288.66880,83251.75603,100770.58230,3.31206,2.72157,0.65478,7.36520,0.51618,1.34069,3.94069,2.39610,2.82798,2.31225,0.81987,7.64118,0.29657,0.29657,3.96887,4.59774,3.43262,2.86863,0.60302,7.39902,0.48529,0.57304,3.94216,2.05339
164.00000,-170.90030,68995.23337,28592024.00000,2.29632,2.29632,14296013.15000,6570000000000000000000.00000,157.00000,-808.04297,63022.77958,22415471.00000,3.70451,3.70451,11207737.35000,2810000000000000000000.00000,178.00000,-548.18177,74066.58838,31373543.00000,3.22960,3.22960,15686773.11000,9420000000000000000000.00000,62224.24576,48782.33791,68277.60952,4.24020,3.57745,0.51871,8.00000,0.32794,8.00000,4.16397,3.10829,3.32295,3.20000,0.59443,8.00000,0.00000,8.00000,4.00000,7.25155,4.65314,3.90625,0.50216,8.00000,0.33824,8.00000,4.16912,2.68744
158.00000,-1662.01581,86096.76383,70663636.00000,1.83578,1.83578,35331818.92000,37500000000000000000000.00000,101.00000,-1960.49952,55287.42712,39308528.00000,-1.59612,-1.59612,19654263.20000,3770000000000000000000.00000,159.00000,-1796.84585,91697.87636,75932048.00000,-5.28564,-5.28564,37966021.36000,51700000000000000000000.00000,76100.92861,42333.16671,81774.72448,2.57076,2.49804,0.23841,7.70882,0.13333,0.13333,3.92108,0.40554,1.43136,1.02488,0.34294,7.37010,0.04755,0.19069,3.70882,0.70547,2.76046,2.75331,0.23544,7.71569,0.10343,0.28627,3.90956,0.42360
61.00000,-948.87244,80157.88169,42876039.00000,0.13669,0.13669,21438019.57000,18300000000000000000000.00000,36.00000,-1027.19555,76969.80972,37999279.00000,2.94827,2.94827,18999640.97000,12200000000000000000000.00000,67.00000,-194.41572,81459.89339,44274710.00000,-4.60634,-4.60634,22137352.70000,20700000000000000000000.00000,70610.68623,62579.36202,72914.09675,3.62093,2.74534,0.79542,7.87353,0.20294,1.75686,4.03824,5.19101,3.19855,2.60074,0.83862,7.88873,0.12794,0.75294,4.00833,6.15829,3.74098,2.86029,0.77498,7.87353,0.23627,2.03922,4.05490,4.91516
137.00000,500.61414,144279.00710,129786198.00000,0.13379,0.13379,64893099.07000,370000000000000000000000.00000,59.00000,393.93429,116734.43400,86880027.00000,-0.77403,-0.77403,43440013.11000,93700000000000000000000.00000,154.00000,482.98892,155484.19010,142987787.00000,1.34329,1.34329,71493894.17000,539000000000000000000000.00000,133397.45810,89297.43641,146966.37720,4.29742,3.76887,0.40674,7.38824,0.17941,2.03922,3.78382,1.72059,2.88221,1.41642,0.76626,7.60784,0.07500,0.43137,3.84142,9.10798,4.73434,4.45809,0.37286,7.50931,0.17745,1.85098,3.84338,1.27005
255.00000,499.20475,74577.00791,22978056.00000,4.04495,4.04495,11489030.02000,8930000000000000000000.00000,255.00000,-62.70494,73270.05481,22468728.00000,-3.03148,-3.03148,11234362.48000,8170000000000000000000.00000,255.00000,-320.83923,74708.38004,23019833.00000,-0.24393,-0.24393,11509916.38000,9000000000000000000000.00000,74375.49466,72726.89906,74510.71868,7.56015,8.00000,0.39543,8.00000,1.48284,8.00000,4.74142,0.34085,7.39557,8.00000,0.52838,8.00000,1.63137,8.00000,4.81569,1.36532,7.57365,8.00000,0.40296,8.00000,1.45931,8.00000,4.72966,0.33957
108.00000,539.57523,118282.27600,76225480.00000,-2.31779,-2.31779,38112738.84000,114000000000000000000000.00000,74.00000,-1274.82939,118177.83970,71790117.00000,1.09556,1.09556,35895059.05000,98800000000000000000000.00000,126.00000,1552.05986,120673.05050,78471372.00000,-1.21469,-1.21469,39235685.39000,125000000000000000000000.00000,107809.67350,101536.50820,110986.15570,4.76845,5.59902,0.73356,8.00000,0.03137,0.12549,4.01569,4.68066,4.48684,5.89314,0.85117,8.00000,0.00000,0.00000,4.00000,8.37805,4.91036,5.59265,0.75119,8.00000,0.03137,0.05735,4.01569,4.95824
68.00000,-1304.17909,184288.96500,178456169.00000,2.34469,2.34469,89228085.67000,1100000000000000000000000.00000,50.00000,1340.13096,173908.30920,166409934.00000,0.29732,0.29732,83204967.15000,828000000000000000000000.00000,72.00000,1429.76180,185965.51490,180275125.00000,-2.65864,-2.65864,90137561.17000,1140000000000000000000000.00000,179201.40440,167104.86420,181027.95640,5.64720,5.56446,0.60691,8.00000,0.70343,8.00000,4.35172,3.62159,5.26650,5.06066,0.58959,8.00000,0.63039,8.00000,4.31520,3.97593,5.70461,5.68321,0.60477,8.00000,0.71127,8.00000,4.35564,3.51528
87.00000,-8784.50917,276739.59330,594352773.00000,2.57433,2.57433,297176387.80000,7700000000000000000000000.00000,87.00000,2018.37560,269431.64960,575889268.00000,-0.78768,-0.78768,287944633.60000,6990000000000000000000000.00000,87.00000,3106.81748,274731.39030,589233746.00000,-2.59715,-2.59715,294616871.70000,7470000000000000000000000.00000,254234.04910,246336.29570,252044.38830,3.40957,3.36225,0.41371,7.89804,0.19559,2.47059,4.04681,1.10838,3.30415,3.31801,0.41005,7.89804,0.09657,3.37304,3.99730,1.12894,3.38022,3.33738,0.41515,7.88235,0.16520,3.59265,4.02377,1.12142
50.00000,-1076.29619,43198.67613,13453448.00000,-1.12069,-1.12069,6726723.44000,865000000000000000000.00000,50.00000,172.77182,41993.05014,13022119.00000,-2.35016,-2.35016,6511058.32500,791000000000000000000.00000,54.00000,1048.43338,43990.21754,13838202.00000,-3.25538,-3.25538,6919099.37200,959000000000000000000.00000,38561.38577,37325.07490,39664.19952,3.45212,2.54118,0.59191,7.95343,0.63578,2.32157,4.29461,2.74474,3.34581,2.77255,0.73223,7.99412,0.75833,2.50980,4.37623,3.43785,3.55111,2.68235,0.56000,7.98971,0.59069,2.47843,4.29020,2.35352
157.00000,-873.26321,101050.44670,59599108.00000,-4.25434,-4.25434,29799551.87000,57300000000000000000000.00000,29.00000,1051.99646,94520.74584,47690016.00000,-4.74072,-4.74072,23845005.63000,26800000000000000000000.00000,171.00000,-1324.73304,101510.93780,60358190.00000,-2.02085,-2.02085,30179093.99000,60100000000000000000000.00000,95394.11182,76332.46321,96609.09566,4.78729,3.74547,0.36014,7.42892,0.27598,0.27598,3.85245,0.79668,3.83552,3.60515,0.72261,7.77500,0.14118,0.14510,3.95809,4.79232,4.84727,4.04449,0.37980,7.33922,0.17108,0.18873,3.75515,0.81535
67.00000,-434.01151,45020.62702,15477896.00000,-3.06211,-3.06211,7738946.46900,821000000000000000000.00000,48.00000,-449.63893,39803.41592,12556245.00000,-3.06615,-3.06615,6278120.96700,386000000000000000000.00000,71.00000,178.63164,45533.82241,15694480.00000,-2.54981,-2.54981,7847238.72500,870000000000000000000.00000,38496.03584,31229.41629,39034.71535,2.99284,2.17794,0.70415,8.00000,0.29853,0.33725,4.14926,5.14764,2.42426,1.46029,0.80568,7.97353,0.17010,0.56176,4.07181,6.04945,3.03452,2.36299,0.70298,8.00000,0.32892,0.32892,4.16446,5.20393
34.00000,611.21293,61907.06925,24156018.00000,-0.49603,-0.49603,12078008.75000,4560000000000000000000.00000,45.00000,1138.12252,58330.34001,22593509.00000,-5.17912,-5.17912,11296751.91000,3590000000000000000000.00000,33.00000,-452.62564,60473.70109,23468620.00000,-5.93130,-5.93130,11734307.03000,4090000000000000000000.00000,58151.08138,54389.63411,56496.29966,4.38009,4.35723,0.34771,8.00000,0.13873,0.13873,4.06936,1.41834,4.09346,4.00478,0.47792,8.00000,0.05833,0.05833,4.02917,2.32209,4.25190,4.17659,0.40983,8.00000,0.06569,0.06569,4.03284,1.91401
207.00000,1679.54780,103499.81640,57524141.00000,-0.36450,-0.36450,28762070.32000,48400000000000000000000.00000,219.00000,-3052.65875,100891.09170,54734851.00000,0.24529,0.24529,27367425.62000,39900000000000000000000.00000,211.00000,-617.11851,103533.79020,57548183.00000,-2.87532,-2.87532,28774090.06000,48500000000000000000000.00000,101980.49500,97035.55938,102023.11740,5.66669,6.16409,0.23382,7.21471,0.04167,0.04167,3.62819,0.25988,5.38605,6.24056,0.44171,7.66520,0.10343,0.10343,3.88431,1.89033,5.66973,6.16275,0.27676,7.25882,0.03284,0.25098,3.64583,0.36853
91.00000,51.69191,46349.89959,11547730.00000,-0.25209,-0.25209,5773864.87400,1110000000000000000000.00000,89.00000,-527.72452,45824.86046,11382638.00000,-1.07384,-1.07384,5691318.46300,1050000000000000000000.00000,91.00000,181.16910,46335.10372,11559551.00000,3.54550,3.54550,5779777.27300,1120000000000000000000.00000,44752.59290,44112.78793,44798.40454,5.44695,5.55343,0.59267,7.99118,1.29461,1.35637,4.64289,3.95214,5.36201,5.34902,0.58417,7.99363,1.08922,1.08922,4.54142,3.54096,5.45197,5.57304,0.57640,7.99167,1.27353,1.27353,4.63260,3.54216
45.00000,892.59077,151553.36060,127376288.00000,-2.71984,-2.71984,63688142.64000,321000000000000000000000.00000,24.00000,-33.96090,152453.15430,124789775.00000,-0.93587,-0.93587,62394887.03000,298000000000000000000000.00000,44.00000,-837.92479,152014.32070,127682084.00000,-3.87210,-3.87210,63841040.06000,324000000000000000000000.00000,143356.70890,140445.69630,143700.86960,5.04207,6.27181,0.46256,7.01225,0.81520,1.56176,3.91373,1.18910,4.93587,6.18799,0.61424,7.53088,0.65490,0.87549,4.09289,3.52981,5.05418,6.29363,0.47506,7.00833,0.85441,1.18235,3.93137,1.31030
164.00000,-1364.65357,116991.61620,82760908.00000,-1.45818,-1.45818,41380453.27000,111000000000000000000000.00000,40.00000,1021.59249,86429.76464,49089388.00000,0.34981,0.34981,24544694.17000,16400000000000000000000.00000,160.00000,275.08993,115044.32770,81094237.00000,-3.33569,-3.33569,40547116.83000,103000000000000000000000.00000,112510.87600,66735.49361,110245.08870,4.78631,4.69853,0.43434,7.42157,0.53971,0.53971,3.98064,0.91485,2.84024,3.60686,0.45177,7.07647,0.00000,0.00882,3.53824,1.82087,4.68961,4.57304,0.44550,7.40539,0.50441,0.50441,3.95490,0.99199
0.00000,185.37395,51602.31714,17588488.00000,1.69944,1.69944,8794244.85000,2180000000000000000000.00000,0.00000,510.07201,48150.39703,15502370.00000,-1.88268,-1.88268,7751184.05900,1420000000000000000000.00000,0.00000,56.61901,51185.39098,17489556.00000,1.00160,1.00160,8744778.50100,2120000000000000000000.00000,42311.32617,37292.90622,42073.33277,3.19326,2.38456,0.61242,7.96863,0.00000,0.00000,3.98431,5.81246,2.81452,1.86348,0.67233,7.97255,0.00000,0.00000,3.98627,7.59936,3.17530,2.41422,0.62332,8.00000,0.00000,0.00000,4.00000,6.08266
122.00000,948.91011,64277.38991,22275443.00000,0.73262,0.73262,11137721.87000,6340000000000000000000.00000,126.00000,-300.28606,61651.59564,21336916.00000,-2.55763,-2.55763,10668456.72000,5340000000000000000000.00000,121.00000,-100.32622,63905.56665,22082822.00000,2.04649,2.04649,11041412.02000,6140000000000000000000.00000,60731.43604,58172.65001,60206.27701,5.18046,5.71311,0.32881,7.90588,0.00294,4.16324,3.95441,0.99626,4.96289,5.46520,0.30793,7.87304,0.00294,0.00294,3.93799,0.81078,5.13527,5.67132,0.33051,8.00000,0.00294,0.00294,4.00147,1.04284
181.00000,-7612.27210,166032.94480,165272378.00000,-14.80756,-14.80756,82636181.60000,542000000000000000000000.00000,177.00000,1065.52440,142561.15660,130680474.00000,3.97207,3.97207,65340238.99000,224000000000000000000000.00000,177.00000,-6013.25542,164962.02780,164380815.00000,-19.69224,-19.69224,82190397.65000,529000000000000000000000.00000,151975.58030,120166.72790,151155.74700,4.38244,4.04902,0.45430,7.70882,0.96422,1.45686,4.33652,2.20717,3.46417,2.80392,0.61506,7.40686,0.62598,1.33480,4.01642,4.12713,4.35886,3.96324,0.45739,7.69559,0.77598,0.78480,4.23578,2.23244
46.00000,-440.48325,75044.77343,34174301.00000,3.37680,3.37680,17087152.19000,14500000000000000000000.00000,35.00000,561.83034,81630.50273,38132895.00000,1.70467,1.70467,19066448.35000,20900000000000000000000.00000,47.00000,-1074.37202,76759.85862,35212125.00000,-6.48854,-6.48854,17606059.26000,16100000000000000000000.00000,69418.67760,77459.81824,71526.82224,4.41647,3.60417,0.60391,7.38088,0.06422,0.07843,3.72255,4.77388,4.94331,5.48260,0.74846,7.15784,0.06422,0.07843,3.61103,5.19895,4.55242,3.94730,0.63597,7.39608,0.06422,0.07843,3.73015,5.05415
110.00000,675.67965,176485.10140,293985581.00000,-0.57296,-0.57296,146992790.20000,1250000000000000000000000.00000,94.00000,416.71416,168479.30580,269680968.00000,1.45613,1.45613,134840484.70000,941000000000000000000000.00000,105.00000,-989.35103,177584.85940,295034411.00000,-1.23465,-1.23465,147517204.90000,1270000000000000000000000.00000,165085.84290,151437.73300,165674.80710,2.90833,2.69902,0.35031,7.80441,0.29755,2.32892,4.05098,0.67468,2.66789,2.32157,0.40721,7.92990,0.28676,1.22255,4.10833,1.16779,2.91870,2.68873,0.34969,7.82059,0.30392,1.80392,4.06225,0.68379
58.00000,796.16566,175189.74230,261931526.00000,0.23432,0.23432,130965763.10000,1070000000000000000000000.00000,69.00000,775.64187,166378.92430,225337332.00000,-0.20911,-0.20911,112668665.90000,625000000000000000000000.00000,58.00000,-1106.15166,180974.21200,272301428.00000,-1.28571,-1.28571,136150713.40000,1240000000000000000000000.00000,157505.88320,135500.89230,163741.56090,2.96924,2.69926,0.40021,7.94510,0.32990,7.93725,4.13750,1.45380,2.55175,2.12868,0.33664,7.98824,0.00000,7.93725,3.99412,1.57883,3.08839,3.02794,0.39828,7.97451,0.29461,7.93725,4.13456,1.43158
0.00000,-380.90814,92622.66968,48685591.00000,-0.82976,-0.82976,24342795.09000,20200000000000000000000.00000,0.00000,321.88760,90075.44467,46130122.00000,-0.20331,-0.20331,23065060.90000,16600000000000000000000.00000,0.00000,-644.79066,91424.63971,47715090.00000,-0.36136,-0.36136,23857544.82000,18700000000000000000000.00000,67046.05175,63526.85637,65709.55240,2.88648,2.59620,0.57273,8.00000,0.00000,0.00000,4.00000,5.43532,2.73494,1.82120,0.61598,8.00000,0.00000,0.00000,4.00000,6.30246,2.82894,2.37426,0.58220,8.00000,0.00000,0.00000,4.00000,5.56534
68.00000,709.93984,76987.83053,36826054.00000,-2.87548,-2.87548,18413025.56000,11500000000000000000000.00000,20.00000,-1084.14181,62832.01007,26584379.00000,0.84628,0.84628,13292189.92000,3420000000000000000000.00000,79.00000,1062.97353,80845.68623,39379599.00000,0.75660,0.75660,19689799.88000,15000000000000000000000.00000,70482.32562,50880.52217,75369.62063,4.20987,3.20294,0.42409,7.99069,0.57255,0.58824,4.28162,1.77005,3.02652,1.51299,0.66225,7.97549,0.07059,0.59314,4.02304,4.47959,4.50581,3.72181,0.36678,8.00000,0.65882,2.62745,4.32941,1.30081
76.00000,4913.07455,135246.20490,118554550.00000,5.15051,5.15051,59277277.58000,199000000000000000000000.00000,64.00000,327.16921,128670.92210,108019129.00000,-0.17561,-0.17561,54009564.41000,142000000000000000000000.00000,76.00000,1204.44963,131549.95470,114582389.00000,-0.93661,-0.93661,57291194.03000,174000000000000000000000.00000,124092.05340,113064.53880,119934.35870,4.06654,4.93162,0.28218,8.00000,0.31569,0.62696,4.15784,0.81741,3.70339,4.71520,0.36698,8.00000,0.23088,0.42451,4.11544,1.77930,3.93046,4.74792,0.30503,8.00000,0.28529,8.00000,4.14265,1.02091
